model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,9,czuję żal; czuję żal; czuję smutek,zwykły; zwykły; przeciętny; zwykły,0.9400360584259033,0.8181818181818182,0.8957230031490326
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,10,czuję przygnębienie; czuję przygnębienie; czuję smutek,zwykły; neutralny; codzienny; przeciętny,0.9916834831237793,1.0,0.884810620546341
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,11,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,zwykły; neutralny; zwykły; przeciętny,0.9512152671813965,0.8181818181818182,0.8693835258483886
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,12,czuję przygnębienie; czuję żal; czuję żal,codzienny; neutralny; codzienny; przeciętny,0.9752983450889587,1.0,0.891531240940094
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,13,czuję przygnębienie; czuję smutek; czuję żal,codzienny; przeciętny; zwykły; neutralny,1.000000238418579,1.0,0.8933975994586945
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,14,czuję żal; czuję przygnębienie; czuję przygnębienie,przeciętny; neutralny; zwykły; codzienny,0.9898073077201843,1.0,0.8840866208076477
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,15,czuję przygnębienie; czuję żal; czuję smutek,zwykły; przeciętny; codzienny; codzienny,0.9603159427642822,0.8181818181818182,0.8934171915054321
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,16,czuję żal; czuję smutek; czuję żal,neutralny; przeciętny; codzienny; codzienny,0.9652954936027527,0.8181818181818182,0.8979118227958679
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,17,czuję przygnębienie; czuję smutek; czuję przygnębienie,zwykły; przeciętny; neutralny; codzienny,0.9916834831237793,1.0,0.8848106265068054
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,18,czuję smutek; czuję smutek; czuję przygnębienie,zwykły; neutralny; przeciętny; codzienny,0.9956196546554565,1.0,0.8932501375675201
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,19,czuję przygnębienie; czuję smutek; czuję smutek,przeciętny; neutralny; przeciętny; przeciętny,0.9301908612251282,0.8181818181818182,0.8826402127742767
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,20,czuję smutek; czuję smutek; czuję przygnębienie,przeciętny; neutralny; przeciętny; przeciętny,0.9301908612251282,0.8181818181818182,0.8826402127742767
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,21,czuję żal; czuję przygnębienie; czuję żal,codzienny; przeciętny; codzienny; neutralny,0.9752983450889587,1.0,0.891531229019165
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,22,czuję smutek; czuję smutek; czuję smutek,codzienny; codzienny; codzienny; codzienny,0.816476047039032,0.8181818181818182,0.8880843400955201
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,23,czuję żal; czuję smutek; czuję smutek,neutralny; zwykły; neutralny; codzienny,0.9496379494667053,1.0,0.8939694702625275
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,24,czuję przygnębienie; czuję smutek; czuję żal,przeciętny; przeciętny; przeciętny; zwykły,0.9085650444030762,0.8181818181818182,0.8828289747238159
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,25,czuję przygnębienie; czuję żal; czuję smutek,przeciętny; przeciętny; codzienny; neutralny,0.9818434715270996,1.0,0.890432870388031
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,26,czuję smutek; czuję smutek; czuję przygnębienie,codzienny; przeciętny; neutralny; neutralny,0.9714574217796326,1.0,0.8879352033138275
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,27,czuję smutek; czuję żal; czuję smutek,przeciętny; przeciętny; zwykły; neutralny,0.9555057287216187,0.8181818181818182,0.8935727417469025
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,28,czuję żal; czuję żal; czuję przygnębienie,przeciętny; przeciętny; zwykły; przeciętny,0.9038912653923035,0.8181818181818182,0.8817395150661469
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,29,czuję żal; czuję przygnębienie; czuję smutek,codzienny; przeciętny; neutralny; neutralny,0.9757289290428162,1.0,0.8881778180599212
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,30,czuję przygnębienie; czuję żal; czuję przygnębienie,przeciętny; przeciętny; codzienny; przeciętny,0.9200019240379333,0.8181818181818182,0.8769971549510955
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,1,wstręt,przeciętny; zwykły; zwykły; przeciętny,0.9287206530570984,0.8181818181818182,0.898507034778595
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,2,wstręt,codzienny; neutralny; codzienny; codzienny,0.9151492118835449,1.0,0.8911141395568848
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,3,wstręt,neutralny; przeciętny; codzienny; neutralny,0.9709515571594238,1.0,0.8960325956344605
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,4,wstręt,zwykły; zwykły; codzienny; codzienny,0.9400744438171387,0.8181818181818182,0.8986771941184998
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,5,wstręt,codzienny; przeciętny; zwykły; przeciętny,0.9496281743049622,0.8181818181818182,0.8980876863002777
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,6,wstręt,neutralny; przeciętny; przeciętny; zwykły,0.9636194705963135,0.8181818181818182,0.8987243950366974
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,7,wstręt,przeciętny; neutralny; przeciętny; zwykły,0.9636194705963135,0.8181818181818182,0.8987243950366974
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,8,wstręt,neutralny; codzienny; codzienny; przeciętny,0.9767526388168335,1.0,0.8972734153270722
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,9,wstręt,zwykły; przeciętny; codzienny; zwykły,0.9684441089630127,0.8181818181818182,0.901517140865326
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,10,wstręt,codzienny; przeciętny; przeciętny; przeciętny,0.8987129330635071,0.8181818181818182,0.8914426863193512
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,11,wstręt,codzienny; zwykły; codzienny; neutralny,0.9644356966018677,1.0,0.8979932844638825
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,12,wstręt,codzienny; zwykły; codzienny; neutralny,0.9644356966018677,1.0,0.8979932844638825
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,13,wstręt,przeciętny; codzienny; zwykły; neutralny,0.9999998807907104,1.0,0.9012805640697479
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,14,wstręt,przeciętny; zwykły; przeciętny; zwykły,0.9287206530570984,0.8181818181818182,0.898507022857666
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,15,wstręt,zwykły; codzienny; neutralny; codzienny,0.9644355773925781,1.0,0.8979933142662049
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,16,wstręt,neutralny; przeciętny; codzienny; codzienny,0.9767526388168335,1.0,0.897273325920105
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,17,wstręt,zwykły; przeciętny; przeciętny; zwykły,0.9287206530570984,0.8181818181818182,0.898507022857666
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,18,wstręt,neutralny; przeciętny; przeciętny; zwykły,0.9636194705963135,0.8181818181818182,0.8987243950366974
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,19,wstręt,zwykły; neutralny; zwykły; przeciętny,0.9745638370513916,0.8181818181818182,0.9013682663440704
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,20,wstręt,przeciętny; neutralny; zwykły; przeciętny,0.9636194705963135,0.8181818181818182,0.8987243711948395
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,21,wstręt,neutralny; codzienny; codzienny; codzienny,0.9151492118835449,1.0,0.8911141395568848
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,22,wstręt,przeciętny; przeciętny; neutralny; neutralny,0.9434095025062561,0.8181818181818182,0.8940863728523254
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,23,wstręt,przeciętny; neutralny; przeciętny; neutralny,0.9434093832969666,0.8181818181818182,0.8940864205360413
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,24,wstręt,zwykły; zwykły; przeciętny; zwykły,0.9369101524353027,0.8181818181818182,0.9009960889816284
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,25,wstręt,codzienny; neutralny; przeciętny; zwykły,0.9999998807907104,1.0,0.9012805700302124
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,26,wstręt,zwykły; codzienny; zwykły; przeciętny,0.9684441089630127,0.8181818181818182,0.901517128944397
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,27,wstręt,zwykły; neutralny; przeciętny; codzienny,0.9999998807907104,1.0,0.9012805700302124
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,28,wstręt,przeciętny; zwykły; neutralny; codzienny,0.9999998807907104,1.0,0.9012805700302124
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,29,wstręt,neutralny; zwykły; codzienny; przeciętny,1.0,1.0,0.9012805700302124
mmlw_roberta_large,pl,food,disgust,single_word,neutral_centroid,30,wstręt,codzienny; przeciętny; codzienny; neutralny,0.9767526388168335,1.0,0.897273313999176
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,1,czuję wstręt,neutralny; neutralny; codzienny; zwykły,0.9580994248390198,0.8181818181818182,0.8856932520866394
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,2,czuję wstręt,neutralny; neutralny; neutralny; zwykły,0.8843265771865845,0.6666666666666666,0.877137154340744
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,3,czuję wstręt,neutralny; zwykły; codzienny; zwykły,0.980981707572937,1.0,0.8897134780883789
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,4,czuję wstręt,zwykły; codzienny; przeciętny; zwykły,0.9744240641593933,1.0,0.889054274559021
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,5,czuję wstręt,przeciętny; codzienny; codzienny; zwykły,0.9612186551094055,1.0,0.8872043788433075
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,6,czuję wstręt,zwykły; codzienny; zwykły; codzienny,0.9502593278884888,1.0,0.8878292083740235
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,7,czuję wstręt,przeciętny; neutralny; zwykły; codzienny,1.0,1.0,0.8898626089096069
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,8,czuję wstręt,neutralny; przeciętny; przeciętny; neutralny,0.9529241323471069,0.6666666666666666,0.8824678063392639
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,9,czuję wstręt,zwykły; codzienny; przeciętny; zwykły,0.9744240641593933,1.0,0.889054274559021
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,10,czuję wstręt,zwykły; przeciętny; neutralny; przeciętny,0.9706869721412659,0.8181818181818182,0.8857378542423249
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,11,czuję wstręt,zwykły; przeciętny; neutralny; codzienny,1.0,1.0,0.8898626625537872
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,12,czuję wstręt,codzienny; neutralny; zwykły; codzienny,0.969872772693634,0.8181818181818182,0.8881232380867005
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,13,czuję wstręt,przeciętny; neutralny; codzienny; przeciętny,0.9819318056106567,1.0,0.8863422453403473
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,14,czuję wstręt,przeciętny; neutralny; przeciętny; neutralny,0.9529241323471069,0.6666666666666666,0.8824678063392639
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,15,czuję wstręt,neutralny; przeciętny; neutralny; codzienny,0.9751697778701782,0.8181818181818182,0.8857112467288971
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,16,czuję wstręt,neutralny; zwykły; codzienny; codzienny,0.969872772693634,0.8181818181818182,0.8881232380867005
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,17,czuję wstręt,codzienny; przeciętny; codzienny; codzienny,0.9156336784362793,0.8181818181818182,0.8816669940948486
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,18,czuję wstręt,zwykły; codzienny; zwykły; codzienny,0.9502593278884888,1.0,0.8878292083740235
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,19,czuję wstręt,zwykły; codzienny; przeciętny; przeciętny,0.9589528441429138,1.0,0.885709571838379
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,20,czuję wstręt,zwykły; codzienny; neutralny; codzienny,0.969872772693634,0.8181818181818182,0.888123232126236
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,21,czuję wstręt,neutralny; neutralny; zwykły; codzienny,0.9580994248390198,0.8181818181818182,0.8856932520866394
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,22,czuję wstręt,neutralny; neutralny; zwykły; zwykły,0.9371140599250793,0.6666666666666666,0.8842135369777679
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,23,czuję wstręt,codzienny; codzienny; neutralny; zwykły,0.969872772693634,0.8181818181818182,0.8881232440471649
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,24,czuję wstręt,neutralny; codzienny; codzienny; zwykły,0.969872772693634,0.8181818181818182,0.8881232380867005
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,25,czuję wstręt,zwykły; codzienny; neutralny; przeciętny,1.0,1.0,0.8898626267910004
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,26,czuję wstręt,neutralny; neutralny; przeciętny; zwykły,0.9614633917808533,0.6666666666666666,0.8850441873073578
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,27,czuję wstręt,zwykły; codzienny; codzienny; codzienny,0.9118998646736145,0.8181818181818182,0.8831721484661103
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,28,czuję wstręt,neutralny; codzienny; przeciętny; zwykły,1.0,1.0,0.8898626506328583
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,29,czuję wstręt,zwykły; neutralny; neutralny; przeciętny,0.9614633917808533,0.6666666666666666,0.8850441753864289
mmlw_roberta_large,pl,food,disgust,feeling_phrase,neutral_centroid,30,czuję wstręt,neutralny; neutralny; codzienny; codzienny,0.9431461691856384,0.8181818181818182,0.8837138712406158
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,1,odraza; wstręt; obrzydzenie,przeciętny; codzienny; zwykły; zwykły,0.9674955606460571,1.0,0.9094477832317353
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,2,odraza; obrzydzenie; wstręt,zwykły; zwykły; neutralny; neutralny,0.9215415716171265,0.8181818181818182,0.9029747545719147
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,3,obrzydzenie; wstręt; obrzydzenie,przeciętny; przeciętny; neutralny; codzienny,0.9756234288215637,0.8181818181818182,0.8996810734272003
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,4,obrzydzenie; odraza; wstręt,neutralny; codzienny; przeciętny; neutralny,0.9705100059509277,0.8181818181818182,0.9026117622852325
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,5,wstręt; obrzydzenie; wstręt,przeciętny; zwykły; zwykły; zwykły,0.9125732183456421,0.6666666666666666,0.9055266976356506
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,6,wstręt; obrzydzenie; wstręt,neutralny; neutralny; zwykły; zwykły,0.8971123099327087,0.6666666666666666,0.8998690068721771
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,7,odraza; wstręt; obrzydzenie,zwykły; neutralny; neutralny; neutralny,0.8623183369636536,0.6666666666666666,0.8937584280967712
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,8,obrzydzenie; wstręt; odraza,neutralny; przeciętny; neutralny; zwykły,0.9522507190704346,0.8181818181818182,0.9033237576484681
mmlw_roberta_large,pl,food,disgust,centroid_words,neutral_centroid,9,wstręt; wstręt; odraza,zwykły; neutralny; zwykły; neutralny,0.8889447450637817,0.6666666666666666,0.9037604689598083
