model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,en,food,sadness,centroid_phrases,neutral_centroid,1,feeling gloomy; feeling sorrowful; feeling sad,neutral; neutral; neutral; average,0.8785709142684937,0.6666666666666666,0.5267455011606217
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,14,czuję obrzydzenie; czuję odrazę; czuję odrazę,zwykły; zwykły; zwykły; codzienny,0.91038578748703,0.6666666666666666,0.5386697292327881
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,15,czuję odrazę; czuję odrazę; czuję wstręt,neutralny; zwykły; zwykły; codzienny,0.9474239349365234,0.8181818181818182,0.553715181350708
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,16,czuję obrzydzenie; czuję obrzydzenie; czuję obrzydzenie,przeciętny; neutralny; neutralny; przeciętny,0.911225438117981,0.8181818181818182,0.5072980135679245
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,17,czuję wstręt; czuję odrazę; czuję odrazę,zwykły; zwykły; zwykły; przeciętny,0.8960447311401367,0.8181818181818182,0.5485412180423737
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,18,czuję wstręt; czuję obrzydzenie; czuję odrazę,neutralny; zwykły; przeciętny; neutralny,0.9636242985725403,1.0,0.5500393152236939
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,19,czuję wstręt; czuję odrazę; czuję odrazę,neutralny; neutralny; neutralny; codzienny,0.886369526386261,1.0,0.5693524062633515
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,20,czuję odrazę; czuję obrzydzenie; czuję obrzydzenie,zwykły; neutralny; zwykły; codzienny,0.9669464826583862,0.8181818181818182,0.5239591211080551
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,21,czuję wstręt; czuję odrazę; czuję odrazę,neutralny; zwykły; przeciętny; zwykły,0.9390447735786438,0.8181818181818182,0.5540811538696289
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,22,czuję odrazę; czuję obrzydzenie; czuję odrazę,neutralny; neutralny; neutralny; zwykły,0.8928371071815491,1.0,0.5559635281562805
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,23,czuję odrazę; czuję odrazę; czuję odrazę,codzienny; przeciętny; codzienny; zwykły,0.8945359587669373,0.8181818181818182,0.5479314208030701
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,24,czuję odrazę; czuję obrzydzenie; czuję obrzydzenie,neutralny; przeciętny; przeciętny; codzienny,0.9702691435813904,1.0,0.5313763529062271
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,25,czuję obrzydzenie; czuję obrzydzenie; czuję obrzydzenie,przeciętny; codzienny; zwykły; przeciętny,0.9399772882461548,0.8181818181818182,0.4934548199176788
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,26,czuję odrazę; czuję wstręt; czuję obrzydzenie,neutralny; neutralny; neutralny; przeciętny,0.9091313481330872,1.0,0.5581822335720062
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,27,czuję obrzydzenie; czuję odrazę; czuję odrazę,przeciętny; przeciętny; codzienny; codzienny,0.9398988485336304,1.0,0.546550315618515
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,28,czuję obrzydzenie; czuję odrazę; czuję obrzydzenie,przeciętny; przeciętny; zwykły; przeciętny,0.9255781769752502,1.0,0.5282388359308243
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,29,czuję obrzydzenie; czuję obrzydzenie; czuję odrazę,zwykły; przeciętny; codzienny; neutralny,0.9884499907493591,0.8181818181818182,0.5270628601312637
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,30,czuję odrazę; czuję obrzydzenie; czuję obrzydzenie,zwykły; neutralny; zwykły; codzienny,0.9669464826583862,0.8181818181818182,0.5239591211080551
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,31,czuję wstręt; czuję odrazę; czuję wstręt,zwykły; codzienny; codzienny; neutralny,0.9467988014221191,1.0,0.5515879392623901
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,32,czuję odrazę; czuję odrazę; czuję obrzydzenie,zwykły; przeciętny; neutralny; przeciętny,0.9459700584411621,1.0,0.5473517596721649
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,33,czuję obrzydzenie; czuję odrazę; czuję wstręt,codzienny; codzienny; zwykły; codzienny,0.8875669836997986,0.8181818181818182,0.5407465994358063
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,34,czuję obrzydzenie; czuję odrazę; czuję odrazę,neutralny; zwykły; neutralny; przeciętny,0.941960871219635,1.0,0.5514771819114686
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,35,czuję obrzydzenie; czuję odrazę; czuję odrazę,codzienny; zwykły; codzienny; neutralny,0.9476616382598877,1.0,0.5465974092483521
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,36,czuję obrzydzenie; czuję wstręt; czuję odrazę,neutralny; zwykły; codzienny; neutralny,0.9723093509674072,1.0,0.5490723848342896
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,37,czuję wstręt; czuję odrazę; czuję odrazę,zwykły; zwykły; neutralny; codzienny,0.9474239349365234,0.8181818181818182,0.553715193271637
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,38,czuję obrzydzenie; czuję odrazę; czuję obrzydzenie,codzienny; codzienny; zwykły; codzienny,0.8867965340614319,0.6666666666666666,0.5262949675321579
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,39,czuję wstręt; czuję wstręt; czuję obrzydzenie,codzienny; codzienny; zwykły; zwykły,0.9201297163963318,0.8181818181818182,0.5244095027446747
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,40,czuję odrazę; czuję obrzydzenie; czuję wstręt,neutralny; codzienny; przeciętny; neutralny,0.971184253692627,1.0,0.5525018155574799
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,41,czuję obrzydzenie; czuję odrazę; czuję odrazę,zwykły; neutralny; neutralny; zwykły,0.9274380803108215,0.8181818181818182,0.548048597574234
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,42,czuję wstręt; czuję odrazę; czuję obrzydzenie,neutralny; codzienny; zwykły; neutralny,0.9723093509674072,1.0,0.5490723371505737
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,43,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,zwykły; zwykły; codzienny; codzienny,0.9196790456771851,0.6666666666666666,0.5118701696395874
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,44,czuję odrazę; czuję wstręt; czuję odrazę,neutralny; codzienny; zwykły; przeciętny,0.9735842347145081,0.8181818181818182,0.5566611766815186
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,45,czuję obrzydzenie; czuję wstręt; czuję wstręt,neutralny; zwykły; neutralny; przeciętny,0.9553988575935364,1.0,0.5381587266921997
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,46,czuję odrazę; czuję obrzydzenie; czuję wstręt,przeciętny; neutralny; przeciętny; codzienny,0.9785403609275818,1.0,0.5478193581104278
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,47,czuję obrzydzenie; czuję obrzydzenie; czuję odrazę,zwykły; codzienny; codzienny; przeciętny,0.9556095004081726,0.8181818181818182,0.5235391080379486
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,48,czuję wstręt; czuję wstręt; czuję obrzydzenie,neutralny; neutralny; zwykły; zwykły,0.9449126124382019,1.0,0.5352319717407227
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,49,czuję obrzydzenie; czuję wstręt; czuję odrazę,przeciętny; przeciętny; zwykły; przeciętny,0.9280247092247009,1.0,0.5433365523815155
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,50,czuję obrzydzenie; czuję wstręt; czuję odrazę,przeciętny; zwykły; codzienny; zwykły,0.9722185134887695,0.8181818181818182,0.5369966745376586
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,51,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,codzienny; przeciętny; przeciętny; neutralny,0.9606993198394775,0.8181818181818182,0.520676851272583
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,52,czuję wstręt; czuję obrzydzenie; czuję odrazę,zwykły; codzienny; zwykły; zwykły,0.9314610958099365,0.8181818181818182,0.5356790363788605
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,53,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,neutralny; neutralny; przeciętny; neutralny,0.9018771052360535,0.8181818181818182,0.5324275612831115
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,54,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,zwykły; przeciętny; codzienny; codzienny,0.9441353678703308,0.6666666666666666,0.5123710542917251
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,55,czuję wstręt; czuję odrazę; czuję wstręt,neutralny; neutralny; przeciętny; przeciętny,0.9244127869606018,1.0,0.5621308147907257
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,56,czuję wstręt; czuję odrazę; czuję wstręt,zwykły; zwykły; neutralny; codzienny,0.9638816118240356,1.0,0.54932000041008
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,57,czuję wstręt; czuję odrazę; czuję wstręt,przeciętny; przeciętny; codzienny; zwykły,0.9592280983924866,1.0,0.5480756163597107
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,58,czuję odrazę; czuję odrazę; czuję obrzydzenie,neutralny; zwykły; przeciętny; zwykły,0.9494351744651794,0.8181818181818182,0.5437202453613281
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,59,czuję obrzydzenie; czuję wstręt; czuję obrzydzenie,przeciętny; przeciętny; neutralny; zwykły,0.9549229145050049,0.8181818181818182,0.5194758027791977
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,60,czuję odrazę; czuję odrazę; czuję odrazę,neutralny; przeciętny; neutralny; przeciętny,0.8644419312477112,0.8181818181818182,0.5587877452373504
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,61,czuję odrazę; czuję obrzydzenie; czuję wstręt,codzienny; zwykły; zwykły; neutralny,0.977455735206604,1.0,0.5407977521419525
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,62,czuję obrzydzenie; czuję obrzydzenie; czuję obrzydzenie,zwykły; codzienny; codzienny; przeciętny,0.9250872731208801,0.6666666666666666,0.4927565336227417
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,63,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,przeciętny; przeciętny; przeciętny; zwykły,0.9232860803604126,0.8181818181818182,0.5183959305286407
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,64,czuję wstręt; czuję obrzydzenie; czuję odrazę,zwykły; neutralny; zwykły; przeciętny,0.9721962213516235,1.0,0.5421039223670959
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,65,czuję odrazę; czuję odrazę; czuję obrzydzenie,codzienny; codzienny; neutralny; codzienny,0.884773850440979,1.0,0.5508493721485138
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,66,czuję wstręt; czuję obrzydzenie; czuję wstręt,codzienny; neutralny; codzienny; przeciętny,0.9515356421470642,0.8181818181818182,0.5328875064849854
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,67,czuję wstręt; czuję obrzydzenie; czuję odrazę,codzienny; neutralny; codzienny; neutralny,0.9382025599479675,1.0,0.5516616106033325
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,68,czuję obrzydzenie; czuję wstręt; czuję wstręt,codzienny; neutralny; neutralny; neutralny,0.9059997797012329,0.8181818181818182,0.5446338355541229
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,69,czuję obrzydzenie; czuję wstręt; czuję wstręt,neutralny; neutralny; przeciętny; codzienny,0.9570150971412659,1.0,0.539174062013626
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,70,czuję wstręt; czuję odrazę; czuję wstręt,przeciętny; przeciętny; zwykły; neutralny,0.9525652527809143,1.0,0.5540511131286621
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,71,czuję obrzydzenie; czuję wstręt; czuję odrazę,przeciętny; codzienny; neutralny; zwykły,1.0,1.0,0.5440823912620545
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,72,czuję wstręt; czuję wstręt; czuję odrazę,codzienny; neutralny; przeciętny; codzienny,0.9548050761222839,1.0,0.5549695670604706
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,73,czuję odrazę; czuję wstręt; czuję odrazę,neutralny; neutralny; przeciętny; przeciętny,0.9075285196304321,1.0,0.5649880170822144
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,74,czuję odrazę; czuję odrazę; czuję obrzydzenie,codzienny; przeciętny; zwykły; codzienny,0.9486327171325684,0.8181818181818182,0.54282466173172
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,75,czuję wstręt; czuję obrzydzenie; czuję wstręt,codzienny; zwykły; codzienny; zwykły,0.9201297163963318,0.8181818181818182,0.5244095087051391
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,76,czuję obrzydzenie; czuję wstręt; czuję odrazę,przeciętny; przeciętny; zwykły; zwykły,0.9471307396888733,1.0,0.5389982163906097
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,77,czuję obrzydzenie; czuję odrazę; czuję obrzydzenie,zwykły; przeciętny; zwykły; zwykły,0.9283990859985352,0.8181818181818182,0.5209865748882294
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,78,czuję wstręt; czuję wstręt; czuję odrazę,zwykły; zwykły; przeciętny; przeciętny,0.9314300417900085,0.8181818181818182,0.5473883271217346
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,79,czuję odrazę; czuję wstręt; czuję obrzydzenie,przeciętny; zwykły; codzienny; codzienny,0.9620645046234131,0.8181818181818182,0.539247453212738
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,80,czuję wstręt; czuję wstręt; czuję wstręt,zwykły; zwykły; codzienny; zwykły,0.9045073986053467,0.8181818181818182,0.530524805188179
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,81,czuję odrazę; czuję obrzydzenie; czuję odrazę,codzienny; przeciętny; przeciętny; codzienny,0.9398988485336304,1.0,0.5465503096580505
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,82,czuję obrzydzenie; czuję wstręt; czuję wstręt,codzienny; zwykły; zwykły; przeciętny,0.9604368209838867,0.8181818181818182,0.5244640618562698
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,83,czuję obrzydzenie; czuję wstręt; czuję odrazę,codzienny; przeciętny; neutralny; przeciętny,0.9785403609275818,1.0,0.5478193461894989
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,84,czuję obrzydzenie; czuję odrazę; czuję odrazę,neutralny; neutralny; zwykły; zwykły,0.9274380803108215,0.8181818181818182,0.5480486035346985
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,85,czuję wstręt; czuję obrzydzenie; czuję wstręt,neutralny; neutralny; przeciętny; przeciętny,0.9312044978141785,1.0,0.5419271171092988
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,86,czuję obrzydzenie; czuję wstręt; czuję obrzydzenie,przeciętny; przeciętny; przeciętny; codzienny,0.9300975799560547,0.8181818181818182,0.519050532579422
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,87,czuję obrzydzenie; czuję wstręt; czuję obrzydzenie,codzienny; neutralny; zwykły; neutralny,0.953008234500885,0.8181818181818182,0.5216888308525085
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,88,czuję odrazę; czuję odrazę; czuję obrzydzenie,codzienny; przeciętny; zwykły; przeciętny,0.958095908164978,0.8181818181818182,0.5430805385112762
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,89,czuję wstręt; czuję obrzydzenie; czuję wstręt,przeciętny; codzienny; przeciętny; zwykły,0.961754560470581,1.0,0.5274208009243011
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,90,czuję obrzydzenie; czuję odrazę; czuję odrazę,zwykły; codzienny; zwykły; neutralny,0.9576629400253296,0.8181818181818182,0.5432630777359009
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,91,czuję wstręt; czuję odrazę; czuję wstręt,przeciętny; przeciętny; przeciętny; neutralny,0.9114798903465271,1.0,0.5580852925777435
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,92,czuję wstręt; czuję odrazę; czuję obrzydzenie,przeciętny; zwykły; zwykły; codzienny,0.97221839427948,0.8181818181818182,0.5369966804981232
