model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,30,smutek,przeciętny; codzienny; neutralny; neutralny,0.9717344641685486,1.0,0.5188054502010345
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,31,smutek,neutralny; codzienny; codzienny; przeciętny,0.9713157415390015,1.0,0.5133150935173034
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,32,smutek,zwykły; neutralny; zwykły; zwykły,0.9419203996658325,0.8181818181818182,0.5182906568050385
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,33,smutek,przeciętny; neutralny; codzienny; neutralny,0.9717344641685486,1.0,0.5188054442405701
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,34,smutek,neutralny; neutralny; przeciętny; przeciętny,0.9384252429008484,0.8181818181818182,0.5207686960697174
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,35,smutek,zwykły; przeciętny; zwykły; przeciętny,0.9498993158340454,0.8181818181818182,0.5125521153211594
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,36,smutek,codzienny; zwykły; neutralny; codzienny,0.9638624787330627,1.0,0.5140896230936051
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,37,smutek,zwykły; przeciętny; codzienny; neutralny,1.0,1.0,0.513820481300354
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,38,smutek,neutralny; przeciętny; neutralny; neutralny,0.9078390598297119,0.8181818181818182,0.526610141992569
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,39,smutek,codzienny; zwykły; przeciętny; zwykły,0.9741732478141785,0.8181818181818182,0.5109938621520996
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,40,smutek,neutralny; neutralny; przeciętny; codzienny,0.9717344641685486,1.0,0.5188054800033569
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,41,smutek,codzienny; neutralny; codzienny; neutralny,0.940091073513031,1.0,0.5189361214637757
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,42,smutek,zwykły; neutralny; neutralny; przeciętny,0.9639284610748291,0.8181818181818182,0.5201766937971115
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,43,smutek,zwykły; przeciętny; codzienny; codzienny,0.9648747444152832,1.0,0.5093548566102981
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,44,smutek,neutralny; przeciętny; zwykły; zwykły,0.9730719923973083,0.8181818181818182,0.5158465176820755
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,45,smutek,przeciętny; neutralny; zwykły; zwykły,0.9730719923973083,0.8181818181818182,0.5158465176820755
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,46,smutek,neutralny; przeciętny; neutralny; przeciętny,0.9384252429008484,0.8181818181818182,0.5207686960697174
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,47,smutek,przeciętny; codzienny; neutralny; codzienny,0.9713157415390015,1.0,0.513315087556839
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,48,smutek,codzienny; zwykły; codzienny; neutralny,0.9638625383377075,1.0,0.5140896201133728
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,49,smutek,neutralny; neutralny; zwykły; zwykły,0.9522449374198914,0.8181818181818182,0.5213005155324936
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,50,smutek,codzienny; przeciętny; codzienny; codzienny,0.9093207716941833,1.0,0.5103073179721832
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,1,czuję odrazę; czuję wstręt; czuję obrzydzenie,codzienny; codzienny; neutralny; przeciętny,0.9699065685272217,0.8181818181818182,0.501115420460701
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,2,czuję odrazę; czuję obrzydzenie; czuję obrzydzenie,codzienny; zwykły; codzienny; przeciętny,0.9556095004081726,0.8181818181818182,0.4782720059156418
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,3,czuję odrazę; czuję obrzydzenie; czuję obrzydzenie,neutralny; codzienny; zwykły; codzienny,0.9533290863037109,0.8181818181818182,0.4799115151166916
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,4,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,neutralny; codzienny; zwykły; zwykły,0.9595268964767456,0.8181818181818182,0.4667260706424713
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,5,czuję obrzydzenie; czuję wstręt; czuję obrzydzenie,neutralny; neutralny; zwykły; przeciętny,0.9504924416542053,0.8181818181818182,0.4753154516220093
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,6,czuję obrzydzenie; czuję odrazę; czuję odrazę,przeciętny; przeciętny; codzienny; zwykły,0.958095908164978,0.8181818181818182,0.4971756935119629
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,7,czuję obrzydzenie; czuję wstręt; czuję obrzydzenie,zwykły; przeciętny; neutralny; przeciętny,0.9549229145050049,0.8181818181818182,0.47379395067691804
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,8,czuję odrazę; czuję odrazę; czuję wstręt,codzienny; codzienny; codzienny; przeciętny,0.8755236268043518,0.6666666666666666,0.5123548448085785
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,9,czuję wstręt; czuję wstręt; czuję obrzydzenie,neutralny; codzienny; codzienny; codzienny,0.8799188733100891,0.8181818181818182,0.48827463686466216
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,10,czuję wstręt; czuję odrazę; czuję wstręt,zwykły; zwykły; neutralny; przeciętny,0.9588402509689331,0.8181818181818182,0.5033071935176849
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,11,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,codzienny; przeciętny; neutralny; codzienny,0.9485248327255249,0.8181818181818182,0.47205800712108614
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,12,czuję obrzydzenie; czuję obrzydzenie; czuję odrazę,zwykły; neutralny; neutralny; neutralny,0.9087445139884949,0.8181818181818182,0.4895605772733688
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,13,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,przeciętny; zwykły; neutralny; codzienny,0.9785146713256836,1.0,0.4680959343910217
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,14,czuję odrazę; czuję obrzydzenie; czuję odrazę,zwykły; codzienny; zwykły; codzienny,0.9170324802398682,0.8181818181818182,0.495936718583107
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,15,czuję wstręt; czuję obrzydzenie; czuję wstręt,neutralny; zwykły; neutralny; codzienny,0.9589027762413025,1.0,0.48724375665187836
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,16,czuję obrzydzenie; czuję obrzydzenie; czuję odrazę,codzienny; przeciętny; neutralny; zwykły,0.9884499907493591,1.0,0.479323548078537
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,17,czuję odrazę; czuję odrazę; czuję wstręt,codzienny; przeciętny; przeciętny; zwykły,0.9458325505256653,0.8181818181818182,0.5061723411083221
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,18,czuję wstręt; czuję wstręt; czuję obrzydzenie,przeciętny; przeciętny; codzienny; neutralny,0.9641776084899902,0.8181818181818182,0.49017421901226044
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,19,czuję odrazę; czuję obrzydzenie; czuję obrzydzenie,zwykły; zwykły; neutralny; przeciętny,0.9630788564682007,0.8181818181818182,0.47871855199337005
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,20,czuję obrzydzenie; czuję odrazę; czuję odrazę,codzienny; neutralny; neutralny; przeciętny,0.9548553824424744,0.6666666666666666,0.5069171816110611
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,21,czuję odrazę; czuję wstręt; czuję obrzydzenie,neutralny; codzienny; przeciętny; przeciętny,0.9785403609275818,0.8181818181818182,0.5025448679924012
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,22,czuję obrzydzenie; czuję wstręt; czuję obrzydzenie,zwykły; zwykły; zwykły; codzienny,0.9225533604621887,0.8181818181818182,0.46678260564804075
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,23,czuję odrazę; czuję odrazę; czuję wstręt,neutralny; neutralny; neutralny; codzienny,0.886369526386261,0.6666666666666666,0.520527321100235
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,24,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,codzienny; zwykły; zwykły; zwykły,0.9225533604621887,0.8181818181818182,0.46678260564804075
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,25,czuję obrzydzenie; czuję wstręt; czuję wstręt,neutralny; zwykły; zwykły; zwykły,0.9350711107254028,0.8181818181818182,0.48387294113636015
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,26,czuję obrzydzenie; czuję odrazę; czuję wstręt,zwykły; przeciętny; zwykły; zwykły,0.9329883456230164,0.8181818181818182,0.4928541600704193
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,27,czuję odrazę; czuję odrazę; czuję obrzydzenie,neutralny; neutralny; zwykły; codzienny,0.9537007212638855,0.8181818181818182,0.5013156145811081
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,28,czuję wstręt; czuję wstręt; czuję obrzydzenie,codzienny; codzienny; codzienny; codzienny,0.8003687262535095,0.6666666666666666,0.4902419239282608
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,29,czuję odrazę; czuję odrazę; czuję obrzydzenie,zwykły; przeciętny; neutralny; przeciętny,0.9459700584411621,0.6666666666666666,0.5004537254571915
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,30,czuję odrazę; czuję wstręt; czuję odrazę,codzienny; codzienny; neutralny; zwykły,0.9359223246574402,0.8181818181818182,0.5089567601680756
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,31,czuję odrazę; czuję odrazę; czuję obrzydzenie,przeciętny; neutralny; codzienny; przeciętny,0.963310718536377,0.8181818181818182,0.5046913295984268
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,32,czuję wstręt; czuję odrazę; czuję wstręt,zwykły; zwykły; neutralny; zwykły,0.9250410795211792,0.8181818181818182,0.5021956622600555
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,33,czuję odrazę; czuję odrazę; czuję obrzydzenie,zwykły; przeciętny; neutralny; przeciętny,0.9459700584411621,0.6666666666666666,0.5004537254571915
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,34,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,neutralny; codzienny; neutralny; przeciętny,0.9522510766983032,0.8181818181818182,0.4770803153514862
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,35,czuję wstręt; czuję obrzydzenie; czuję obrzydzenie,zwykły; przeciętny; zwykły; neutralny,0.9598309397697449,0.8181818181818182,0.4689460664987564
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,36,czuję wstręt; czuję obrzydzenie; czuję wstręt,neutralny; codzienny; neutralny; zwykły,0.9589027762413025,1.0,0.4872438102960587
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,37,czuję wstręt; czuję wstręt; czuję wstręt,neutralny; przeciętny; przeciętny; codzienny,0.947247326374054,0.6666666666666666,0.4974657744169235
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,38,czuję obrzydzenie; czuję wstręt; czuję obrzydzenie,przeciętny; neutralny; przeciętny; zwykły,0.9549229145050049,0.8181818181818182,0.4737939476966858
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,39,czuję odrazę; czuję wstręt; czuję odrazę,codzienny; codzienny; zwykły; zwykły,0.9026679396629333,0.6666666666666666,0.5048613905906677
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,40,czuję odrazę; czuję obrzydzenie; czuję odrazę,neutralny; przeciętny; przeciętny; zwykły,0.9459700584411621,0.6666666666666666,0.5004537284374238
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,41,czuję wstręt; czuję odrazę; czuję wstręt,codzienny; przeciętny; neutralny; codzienny,0.9548050761222839,0.8181818181818182,0.5093299180269242
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,42,czuję wstręt; czuję wstręt; czuję obrzydzenie,przeciętny; codzienny; codzienny; przeciętny,0.9355709552764893,0.8181818181818182,0.48658065497875214
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,43,czuję odrazę; czuję obrzydzenie; czuję wstręt,przeciętny; neutralny; neutralny; neutralny,0.9091313481330872,0.6666666666666666,0.511692351102829
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,44,czuję obrzydzenie; czuję obrzydzenie; czuję obrzydzenie,przeciętny; zwykły; neutralny; codzienny,0.9544329047203064,1.0,0.4452728182077408
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,45,czuję odrazę; czuję obrzydzenie; czuję odrazę,neutralny; przeciętny; codzienny; przeciętny,0.963310718536377,0.8181818181818182,0.5046913534402847
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,46,czuję wstręt; czuję wstręt; czuję wstręt,zwykły; codzienny; codzienny; codzienny,0.8520292639732361,0.6666666666666666,0.48976953625679015
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,47,czuję obrzydzenie; czuję wstręt; czuję odrazę,zwykły; codzienny; codzienny; codzienny,0.8875669836997986,0.6666666666666666,0.49659440815448763
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,48,czuję odrazę; czuję wstręt; czuję obrzydzenie,neutralny; codzienny; zwykły; neutralny,0.9723093509674072,1.0,0.4996186912059784
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,49,czuję odrazę; czuję wstręt; czuję odrazę,przeciętny; codzienny; codzienny; przeciętny,0.9258676767349243,0.8181818181818182,0.511618435382843
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,50,czuję odrazę; czuję wstręt; czuję obrzydzenie,codzienny; zwykły; zwykły; przeciętny,0.97221839427948,0.8181818181818182,0.49233102798461914
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,1,wstręt,codzienny; zwykły; neutralny; codzienny,0.9615630507469177,0.8181818181818182,0.49178486764431
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,2,wstręt,codzienny; neutralny; zwykły; codzienny,0.9615630507469177,0.8181818181818182,0.4917848646640778
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,3,wstręt,codzienny; przeciętny; codzienny; neutralny,0.9702267646789551,1.0,0.4970668137073517
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,4,wstręt,zwykły; neutralny; przeciętny; codzienny,1.0,1.0,0.497744420170784
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,5,wstręt,zwykły; neutralny; codzienny; codzienny,0.9615630507469177,0.8181818181818182,0.49178487062454224
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,6,wstręt,neutralny; codzienny; zwykły; codzienny,0.9615630507469177,0.8181818181818182,0.4917848646640778
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,7,wstręt,neutralny; zwykły; codzienny; przeciętny,1.0,1.0,0.49774441719055174
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,8,wstręt,przeciętny; neutralny; zwykły; neutralny,0.9603278636932373,0.8181818181818182,0.5094845980405808
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,9,wstręt,codzienny; zwykły; przeciętny; przeciętny,0.9736667275428772,0.8181818181818182,0.4961262732744217
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,10,wstręt,zwykły; przeciętny; przeciętny; neutralny,0.9632037281990051,0.8181818181818182,0.5064048647880555
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,11,wstręt,przeciętny; neutralny; zwykły; zwykły,0.969628632068634,0.8181818181818182,0.5006849884986877
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,12,wstręt,neutralny; codzienny; przeciętny; neutralny,0.9698825478553772,0.8181818181818182,0.5078183382749557
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,13,wstręt,przeciętny; codzienny; codzienny; codzienny,0.9073086380958557,0.8181818181818182,0.4910787045955658
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,14,wstręt,neutralny; neutralny; codzienny; zwykły,0.9709061980247498,1.0,0.5014588862657547
qwen3_embedding_8b,pl,object,disgust,single_word,neutral_centroid,15,wstręt,zwykły; neutralny; codzienny; zwykły,0.9763057231903076,0.6666666666666666,0.4947936475276947
